Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Business Location
0362435-01-001,0362435,Five Happiness Restaurant Inc,Five Happiness Restaurant,4142 Geary Blvd,94118,08,5800,01/01/1979 12:00:00 AM,01/01/1979 12:00:00 AM,4142 Geary Blvd,"4142 GEARY BLVD
San Francisco, CA 94118
(37.781096, -122.463931)"
0362515-01-001,0362515,Ricos Restaurant Inc,Ricos Restaurant,943 Columbus Ave,94133,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,943 Columbus Ave,"943 COLUMBUS AVE
San Francisco, CA 94133
(37.803214, -122.414396)"
0362551-01-001,0362551,Yuans Legacy Corporation,Hunan Homes Restaurant,622 Jackson St,94133,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,622 Jackson St,"622 JACKSON ST
San Francisco, CA 94133
(37.796155, -122.405622)"
0362580-02-001,0362580,Sf Quickly Inc,Teaway,2150 Irving St,94122,08,5800,11/01/2009 12:00:00 AM,11/01/2009 12:00:00 AM,2045 Irving St,"2150 IRVING ST
San Francisco, CA 94122
(37.763411, -122.480888)"
0362580-02-002,0362580,Sf Quickly Inc,Teaway,2250 Irving St,94122,08,5800,11/01/2009 12:00:00 AM,10/10/2011 12:00:00 AM,2045 Irving St,"2250 IRVING ST
San Francisco, CA 94122
(37.763362, -122.481978)"
0362580-03-001,0362580,Sf Quickly Inc,Teaway Express,2142 Irving St,94122,08,5800,11/01/2009 12:00:00 AM,01/01/2012 12:00:00 AM,2045 Irving St,"2142 IRVING ST
San Francisco, CA 94122
(37.763416, -122.480801)"
0362594-01-001,0362594,Ten Ichi Japanese Rest Inc,Ten Ichi Japanese Restaurant,2235 Filmore St,94115,08,5800,01/02/2003 12:00:00 AM,01/02/2003 12:00:00 AM,2235 Fillmore St,"2235 FILMORE ST
San Francisco, CA 94115
(37.790317, -122.434136)"
0362648-02-001,0362648,Lee Kelly,Holy Gelato!,1392 9th Ave,94122,08,3079,05/02/2009 12:00:00 AM,05/02/2009 12:00:00 AM,1392 9th Ave,"1392 9TH AVE
San Francisco, CA 94122
(37.762336, -122.466186)"
0362812-05-001,0362812,Premier Catering & Events Inc,Premier Catering & Events Inc,1255 22nd St 350,94107,08,5800,06/06/2008 12:00:00 AM,07/01/2012 12:00:00 AM,"1255 22nd St, Ste 350","1255 22ND ST
San Francisco, CA 94107
(37.757589, -122.394124)"
0362812-06-001,0362812,Premier Catering & Events Inc,San Francisco Box Lunch,1255 22nd St 350,94107,08,5800,06/06/2008 12:00:00 AM,07/01/2012 12:00:00 AM,"1255 22nd St, Ste 350","1255 22ND ST
San Francisco, CA 94107
(37.757589, -122.394124)"
0362812-07-001,0362812,Premier Catering & Events Inc,Piazza Market,1255 22nd St 350,94107,08,5800,06/06/2008 12:00:00 AM,07/01/2012 12:00:00 AM,"1255 22nd St, Ste 350","1255 22ND ST
San Francisco, CA 94107
(37.757589, -122.394124)"
0362896-01-001,0362896,Restaurant Tz Inc,Restaurant Tz Inc,Pier 27/29,94111,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,135 Quint St,"29 San
Francisco, CA 94111
(37.736181, -122.468958)"
0362896-02-001,0362896,Restaurant Tz Inc,Teatro Zinzanni,Pier 27- 29 Embarcadero,94111,08,5800,01/01/2003 12:00:00 AM,01/21/2003 12:00:00 AM,135 Quint St,"29 EMBARCADERO
San Francisco, CA 94111
"
0363055-01-001,0363055,Taraval Okazu Ya,Taraval Okazu Ya,1735 Taraval St,94115,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,1735 Taraval St,"1735 TARAVAL ST
San Francisco, CA 94115
(37.742647, -122.484852)"
0363110-01-001,0363110,Pacific Catch Inc,Pacific Catch,2207 Chestnut St,94123,08,5800,01/02/2003 12:00:00 AM,01/02/2003 12:00:00 AM,2400 3rd St,"2207 CHESTNUT ST
San Francisco, CA 94123
(37.800387, -122.439603)"
0363110-02-001,0363110,Pacific Catch Inc,Pacific Catch,1200 9th Ave,94102,08,5800,01/02/2003 12:00:00 AM,11/15/2007 12:00:00 AM,2400 3rd St,"1200 9TH AVE
San Francisco, CA 94102
(37.765664, -122.466419)"
0363110-03-001,0363110,Pacific Catch Inc,Pacific Catch Corporate Office,75 Oak Grove St,94107,08,5800,01/02/2003 12:00:00 AM,09/13/2010 12:00:00 AM,2400 3rd St,"75 OAK GROVE ST
San Francisco, CA 94107
(37.777197, -122.40178)"
0363150-01-001,0363150,El Castillito Taqueria Inc,El Castillito Taqueria,136 Church St,94114,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,136 Church St,"136 CHURCH ST
San Francisco, CA 94114
(37.768785, -122.429071)"
0363170-03-001,0363170,Lin Chao Qiang & Wai Mui Luk,Quickly,5301 Mission St B,94112,08,3079,01/29/2003 12:00:00 AM,02/11/2007 12:00:00 AM,243 Dublin Street,"5301 MISSION ST
B San Francisco, CA 94112
(37.714467, -122.442785)"
0363228-01-001,0363228,New Castillito Inc,New Castillito Inc,2092 Mission St,94110,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,2092 Mission St,"2092 MISSION ST
San Francisco, CA 94110
(37.763523, -122.419537)"
0363364-01-001,0363364,Mariscal Noel,Taco Los Altos,737 Cortland Ave,94110,08,3079,02/01/2003 12:00:00 AM,02/01/2003 12:00:00 AM,737 Cortland Ave,"737 CORTLAND AVE
San Francisco, CA 94110
(37.738926, -122.415011)"
0363388-01-001,0363388,Kim Jae S,Okoze Sushi,1207 Union St,94109,08,3079,02/05/2003 12:00:00 AM,02/05/2003 12:00:00 AM,1207 Union St,"1207 UNION ST
San Francisco, CA 94109
(37.799178, -122.419328)"
0363407-01-001,0363407,K T Noodle Cuisine Inc,K T Noodle Cusine Sloat,1507 Sloat Blvd,94132,08,5800,01/20/2003 12:00:00 AM,01/20/2003 12:00:00 AM,1507 Sloat Blvd,"1507 SLOAT BLVD
San Francisco, CA 94132
(37.73403, -122.489336)"
0363407-02-001,0363407,K T Noodle Cuisine Inc,The Noodle House,1507 Sloat Blvd,94132,08,5800,01/20/2003 12:00:00 AM,02/15/2013 12:00:00 AM,1507 Sloat Blvd,"1507 SLOAT BLVD
San Francisco, CA 94132
(37.73403, -122.489336)"
0363455-01-001,0363455,Chen Lisa,Nulite Kitchen,3319 Mission St,94110,08,3079,01/10/2003 12:00:00 AM,01/10/2003 12:00:00 AM,0000 Undeliverable Mail,"3319 MISSION ST
San Francisco, CA 94110
(37.743879, -122.42099)"
0363650-01-001,0363650,690 Van Ness Llc,690 Van Ness Llc,690 Van Ness Ave,94102,08,5812,01/15/2003 12:00:00 AM,01/15/2003 12:00:00 AM,Po Box 8899,"690 VAN NESS AVE
San Francisco, CA 94102
(37.781792, -122.420522)"
0363701-01-001,0363701,Harvest & Rowe Inc,Harvest & Rowe,55 2nd St 150,94105,08,5800,02/11/2003 12:00:00 AM,02/11/2003 12:00:00 AM,411 Pala Ave,"55 2ND ST
San Francisco, CA 94105
(37.788573, -122.400509)"
0363754-03-001,0363754,E&c San Francisco Llc,Elephant & Castle,424 Clay St,94111,08,5800,02/18/2003 12:00:00 AM,02/04/2012 12:00:00 AM,50 Congress St Ste 1020,"424 CLAY ST
San Francisco, CA 94111
(37.79499, -122.400519)"
0364208-01-001,0364208,Khan Mohammad,Darbar Pakistani Indian Cusine,1412 Polk St,94109,08,3079,02/28/2003 12:00:00 AM,02/28/2003 12:00:00 AM,277 Westridge Ave.,"1412 POLK ST
San Francisco, CA 94109
(37.789847, -122.420544)"
0364215-01-001,0364215,Lai Hung Dat,Sun Fat Seafood Co.,2687 Mission St.,94110,08,5812,02/28/2003 12:00:00 AM,02/28/2003 12:00:00 AM,2687 Mission St.,"2687 MISSION ST
San Francisco, CA 94110
(37.754083, -122.418614)"
0364232-02-001,0364232,Tsar Nicoulai Caviar Llc,Tsar Nicoulai Caviar,60 Dorman Ave,94124,08,5812,11/14/2003 12:00:00 AM,11/14/2003 12:00:00 AM,0000 Undeliverable Mail,"60 DORMAN AVE
San Francisco, CA 94124
(37.739603, -122.403193)"
0364232-03-001,0364232,Tsar Nicoulai Caviar Llc,Tsar Nicoulai Caviar Cafe,1 Ferry Bldg 12,94111,08,5812,11/14/2003 12:00:00 AM,03/13/2004 12:00:00 AM,0000 Undeliverable Mail,"1 FERRY
San Francisco, CA 94111
"
0364333-02-001,0364333,Nguyen Hoang & Ngo Phu,Golden Flower Vietnamese Resta,667 Jackson St,94133,08,3079,03/24/2003 12:00:00 AM,05/02/2007 12:00:00 AM,667 Jackson System,"667 JACKSON ST
San Francisco, CA 94133
(37.796071, -122.406312)"
0364404-01-001,0364404,Gonzales Silvia C,Cheleka Janitorial Services,1818 22nd Ave,94122,08,3079,03/14/2003 12:00:00 AM,03/14/2003 12:00:00 AM,1818 22nd Ave,"1818 22ND AVE
San Francisco, CA 94122
(37.753678, -122.479656)"
0364410-01-001,0364410,Okazu Ya - Sf,Okazu Ya - Sf,2445 Noriega St,94122,08,5800,03/15/2003 12:00:00 AM,03/15/2003 12:00:00 AM,2445 Noriega St,"2445 NORIEGA ST
San Francisco, CA 94122
(37.753647, -122.49008)"
0364502-03-001,0364502,Baluca Inc,Bergerac,316 11th St,94103,08,5800,08/13/2009 12:00:00 AM,06/01/2013 12:00:00 AM,316 11th St.,"316 11TH ST
San Francisco, CA 94103
(37.771555, -122.413643)"
0364634-01-001,0364634,Wassana Inc,Osha Thai Ii,819 Valencia St,94110,08,5800,03/01/2003 12:00:00 AM,03/01/2003 12:00:00 AM,1945 Oakdale Ave,"819 VALENCIA ST
San Francisco, CA 94110
(37.759775, -122.421398)"
0364643-06-001,0364643,Sodexo America Llc,Academy Of Arts Univ,1055 Pine St,94109,08,5800,11/18/2002 12:00:00 AM,08/15/2004 12:00:00 AM,Po Box 352,"1055 PINE ST
San Francisco, CA 94109
(37.790564, -122.413156)"
0364643-06-002,0364643,Sodexo America Llc,Academy Of Arts Univ,1849 Washington St,94109,08,5800,11/18/2002 12:00:00 AM,08/15/2004 12:00:00 AM,Po Box 352,"1849 WASHINGTON ST
San Francisco, CA 94109
(37.79297, -122.423747)"
0364643-06-003,0364643,Sodexo America Llc,Academy Of Arts Univ,860 Sutter St,94102,08,5800,11/18/2002 12:00:00 AM,08/15/2004 12:00:00 AM,Po Box 352,"860 SUTTER ST
San Francisco, CA 94102
(37.788878, -122.411407)"
0364643-09-001,0364643,Sodexo America Llc,Csaa,100 Van Ness Ave,94102,08,5800,11/18/2002 12:00:00 AM,12/10/2004 12:00:00 AM,Po Box 352,"100 VAN NESS AVE
San Francisco, CA 94102
(37.776651, -122.419485)"
0364643-10-001,0364643,Sodexo America Llc,Academy Of Art University,180 New Montgomery St,94105,08,5800,11/18/2002 12:00:00 AM,07/01/2004 12:00:00 AM,Po Box 352,"180 NEW MONTGOMERY ST
San Francisco, CA 94105
(37.786634, -122.399502)"
0364643-19-001,0364643,Sodexo America Llc,Pg & E Leasing Ctr-Energy Ctr,851 Howard St,94103,08,5800,11/18/2002 12:00:00 AM,08/02/2003 12:00:00 AM,Po Box 352,"851 HOWARD ST
San Francisco, CA 94103
(37.782438, -122.403748)"
0364643-21-002,0364643,Sodexo America Llc,Academy Of Arts University,655 Sutter Street,94102,08,5800,11/18/2002 12:00:00 AM,11/20/2009 12:00:00 AM,Po Box 352,"655 SUTTER STREET
San Francisco, CA 94102
(37.788919, -122.41109)"
0364643-22-001,0364643,Sodexo America Llc,Academy Of Art - 620 Sutter,620 Sutter St,94102,08,5800,11/18/2002 12:00:00 AM,08/29/2005 12:00:00 AM,Po Box 352,"620 SUTTER ST
San Francisco, CA 94102
(37.788972, -122.410677)"
0364643-23-001,0364643,Sodexo America Llc,Sf University High School,3065 Jackson St,94115,08,5800,11/18/2002 12:00:00 AM,09/01/2006 12:00:00 AM,Po Box 352,"3065 JACKSON ST
San Francisco, CA 94115
(37.791103, -122.445422)"
0364643-32-001,0364643,Sodexo America Llc,Parson Brinkerhoff-San Fran,303 2nd St,94101,08,5800,11/18/2002 12:00:00 AM,06/01/2007 12:00:00 AM,Po Box 352,"303 2ND ST
San Francisco, CA 94101
(37.784886, -122.395892)"
0364643-36-001,0364643,Sodexo America Llc,Aa Admirals Club Sfo,00000 Sf Airport,94128,08,5800,11/18/2002 12:00:00 AM,07/14/2008 12:00:00 AM,Po Box 352,"00000 SF
AIRPORT San Francisco, CA 94128
"
0364643-38-001,0364643,Sodexo America Llc,Presentation Center-San Fran,281 Masonic Ave,94118,08,5800,11/18/2002 12:00:00 AM,07/07/2008 12:00:00 AM,Po Box 352,"281 MASONIC AVE
San Francisco, CA 94118
(37.779116, -122.447154)"
0364643-41-001,0364643,Sodexo America Llc,San Francisco General Hospital,1001 Potrero Ave,94110,08,5800,11/18/2002 12:00:00 AM,03/10/2010 12:00:00 AM,Po Box 352,"1001 POTRERO AVE
San Francisco, CA 94110
(37.756171, -122.406608)"
0364643-42-001,0364643,Sodexo America Llc,Thomson Learning-San Fran,1001 Market St,94105,08,5800,11/18/2002 12:00:00 AM,08/03/2009 12:00:00 AM,Po Box 352,"1001 MARKET ST
San Francisco, CA 94105
(37.782144, -122.4104)"
0364643-43-001,0364643,Sodexo America Llc,Urban School Of San Fran,1563 Page St,94117,08,5800,11/18/2002 12:00:00 AM,08/01/2010 12:00:00 AM,Po Box 352,"1563 PAGE ST
San Francisco, CA 94117
(37.771034, -122.44642)"
0364643-45-002,0364643,Sodexo America Llc,Aav - 625 Polk,625 Polk St,94102,08,5800,11/18/2002 12:00:00 AM,09/19/2011 12:00:00 AM,Po Box 352,"625 POLK ST
San Francisco, CA 94102
(37.782393, -122.419041)"
0364699-01-001,0364699,Djg Fairmount Four Inc,Subway #27715,653 Kearny St,94108,08,5800,03/01/2003 12:00:00 AM,03/01/2003 12:00:00 AM,205 Fairmount St,"653 KEARNY ST
San Francisco, CA 94108
(37.794213, -122.404753)"
0364920-03-001,0364920,Do Cindy A,Java Wasted Cafe,105 Valencia St,94103,08,3079,03/28/2011 12:00:00 AM,05/24/2011 12:00:00 AM,0000 Undeliverable Mail,"105 VALENCIA ST
San Francisco, CA 94103
(37.771279, -122.422453)"
0364966-01-001,0364966,Son Dong-Sun/mee Ryung Cho,Kamakura Sushi And Sake House,77 Battery St 100,94111,08,3079,03/20/2003 12:00:00 AM,03/20/2003 12:00:00 AM,77 Battery St # 100,"77 BATTERY ST
San Francisco, CA 94111
(37.791998, -122.39972)"
0365014-01-001,0365014,Clement Investment Llc,Clement Bbq Restaurant,617 Clement St,94118,08,3079,03/21/2003 12:00:00 AM,03/21/2003 12:00:00 AM,621 Clement St,"617 CLEMENT ST
San Francisco, CA 94118
(37.782891, -122.465899)"
0365031-01-001,0365031,Taqueria Galindo Inc,El Super Burrito,1200 Polk St,94109,08,5800,03/21/2003 12:00:00 AM,03/21/2003 12:00:00 AM,2356 Holland St,"1200 POLK ST
San Francisco, CA 94109
(37.78791, -122.420157)"
0365167-01-999,0365167,Os Restaurant Services Inc,Roys Restaurant Services Inc,2202 N West Shore Blvd 500,33607,08,5800,11/27/2000 12:00:00 AM,11/27/2000 12:00:00 AM,2202 N Westshore Blvd #500,"2202 N WEST SHORE BLVD
TAMPA, FL 33607
(27.961657, -82.524132)"
0365167-02-001,0365167,Os Restaurant Services Inc,Roys Restaurant Services Inc,575 Mission St,94105,08,5800,11/27/2000 12:00:00 AM,05/05/2010 12:00:00 AM,2202 N Westshore Blvd #500,"575 MISSION ST
San Francisco, CA 94105
(37.788239, -122.399507)"
0365173-01-001,0365173,Naranjo Reynaldo,Laurels Restaurant,205 Oak St,94102,08,3079,04/01/2003 12:00:00 AM,04/01/2003 12:00:00 AM,215 Oak St,"205 OAK ST
San Francisco, CA 94102
(37.774986, -122.423054)"
0365235-01-001,0365235,Hog Island Oyster Co Inc,Hog Island Oyster Co,0000 Ferry Building E-3a,94105,08,5800,04/01/2003 12:00:00 AM,04/01/2003 12:00:00 AM,Po Box 829,"0000 FERRY
San Francisco, CA 94105
"
0365326-01-001,0365326,Lin Wu Wai,Lin Wu Wai,286 Teddy Ave,94134,08,3079,04/01/2003 12:00:00 AM,04/01/2003 12:00:00 AM,286 Teddy Ave,"286 TEDDY AVE
San Francisco, CA 94134
(37.715077, -122.408286)"
0365333-02-001,0365333,Amornrit S Chitklaew Sirirat,Sri Thai Cuisine,4621 Lincoln Wy,94122,08,5812,04/01/2003 12:00:00 AM,07/01/2004 12:00:00 AM,4621 Lincoln Way,"4621 LINCOLN WY
San Francisco, CA 94122
(37.764064, -122.507777)"
0365908-01-001,0365908,Cafe Flore Inc,Cafe Flore,2298 Market St,94114,08,5800,05/01/2003 12:00:00 AM,05/01/2003 12:00:00 AM,2298 Market St,"2298 MARKET ST
San Francisco, CA 94114
(37.764526, -122.432817)"
0365991-01-001,0365991,Unique Management Assoc Inc,Embassy U M A,610 Polk St,94102,08,5800,04/04/2003 12:00:00 AM,04/04/2003 12:00:00 AM,610 Polk St,"610 POLK ST
San Francisco, CA 94102
(37.782418, -122.419046)"
0365991-02-001,0365991,Unique Management Assoc Inc,I Rock The Lounge & Grill,600 Polk St,94102,08,5800,04/04/2003 12:00:00 AM,05/02/2003 12:00:00 AM,610 Polk St,"600 POLK ST
San Francisco, CA 94102
(37.782365, -122.419036)"
0365991-04-001,0365991,Unique Management Assoc Inc,Oasis Inn Uma,900 Franklin St,94109,08,5800,04/04/2003 12:00:00 AM,07/01/2004 12:00:00 AM,610 Polk St,"900 FRANKLIN ST
San Francisco, CA 94109
(37.78291, -122.42252)"
0365991-05-001,0365991,Unique Management Assoc Inc,Noble,600 Polk St,94102,08,5800,04/04/2003 12:00:00 AM,11/24/2010 12:00:00 AM,610 Polk St,"600 POLK ST
San Francisco, CA 94102
(37.782365, -122.419036)"
0366231-01-001,0366231,Villa Romana Inc,Villa Romana Inc,731 Irving St,94122,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,179 Pioneer Ave,"731 IRVING ST
San Francisco, CA 94122
(37.764061, -122.4658)"
0366309-01-001,0366309,Geneva Dos Amigo's Inc,Geneva Steak House,5130 Mission St,94112,08,5800,03/30/2003 12:00:00 AM,03/30/2003 12:00:00 AM,5130 Mission St,"5130 MISSION ST
San Francisco, CA 94112
(37.716252, -122.441189)"
0366452-01-001,0366452,Caffe Bianco Inc,Caffe Bianco,39 Sutter St,94104,08,5800,07/01/2007 12:00:00 AM,07/01/2007 12:00:00 AM,39 Sutter Street,"39 SUTTER ST
San Francisco, CA 94104
(37.790219, -122.400882)"
0366706-01-001,0366706,Boboquivari's Llc,Boboquivari's The Steak,1450 Lombard St,94123,08,5800,05/15/2003 12:00:00 AM,05/15/2003 12:00:00 AM,1434 Lombard St,"1450 LOMBARD ST
San Francisco, CA 94123
(37.801235, -122.425518)"
0366706-02-001,0366706,Boboquivari's Llc,Bobo's,1450 Lombard St,94123,08,5800,05/15/2003 12:00:00 AM,08/01/2012 12:00:00 AM,1434 Lombard St,"1450 LOMBARD ST
San Francisco, CA 94123
(37.801235, -122.425518)"
0366706-03-001,0366706,Boboquivari's Llc,Bobo,1450 Lombard St,94123,08,5800,05/15/2003 12:00:00 AM,08/01/2012 12:00:00 AM,1434 Lombard St,"1450 LOMBARD ST
San Francisco, CA 94123
(37.801235, -122.425518)"
0366740-02-001,0366740,Simco Coffee Llc,Biscoff Coffee Corner,39 Pier 213,94133,08,5800,06/01/2003 12:00:00 AM,06/23/2010 12:00:00 AM,Pier 39 #213,"39 PIER
San Francisco, CA 94133
(37.795541, -122.394141)"
0366874-01-001,0366874,Saaddeh Grace W Field Hilda R,Bonavita Cafe,1635 Divisadero St,94115,08,5812,04/29/2003 12:00:00 AM,04/29/2003 12:00:00 AM,1635 Divisadero St,"1635 DIVISADERO ST
San Francisco, CA 94115
(37.784843, -122.439845)"
0366925-01-001,0366925,Focaccia Cafe Inc,Focaccia Cafe & Bakery,119 Sacramento St,94111,08,5800,02/01/2003 12:00:00 AM,02/01/2003 12:00:00 AM,119 Sacramento St,"119 SACRAMENTO ST
San Francisco, CA 94111
(37.794525, -122.397046)"
0366925-02-001,0366925,Focaccia Cafe Inc,Focaccia Market Bakery,1198 Mission St,94102,08,5800,02/01/2003 12:00:00 AM,06/01/2014 12:00:00 AM,119 Sacramento St,"1198 MISSION ST
San Francisco, CA 94102
(37.777454, -122.413162)"
0366925-03-001,0366925,Focaccia Cafe Inc,Focaccia Market Bakery,185 Berry St,94107,08,5800,02/01/2003 12:00:00 AM,01/01/2011 12:00:00 AM,119 Sacramento St,"185 BERRY ST
San Francisco, CA 94107
(37.777228, -122.391545)"
0366925-04-001,0366925,Focaccia Cafe Inc,Focaccia Market Bakery,119 Sacramento St,94111,08,5800,02/01/2003 12:00:00 AM,01/01/2011 12:00:00 AM,119 Sacramento St,"119 SACRAMENTO ST
San Francisco, CA 94111
(37.794525, -122.397046)"
0367073-02-001,0367073,Olmedo Cynthia A,Ox Cafe,798 South Van Ness Ave,94110,08,3079,04/10/2014 12:00:00 AM,04/10/2014 12:00:00 AM,1263 Silver Ave,"798 SOUTH VAN NESS AVE
San Francisco, CA 94110
(37.76036, -122.417023)"
0367245-03-001,0367245,Azar Peter & Adriana,Big Joe's,717 Monterey Blvd,94127,08,3079,09/11/2012 12:00:00 AM,09/13/2012 12:00:00 AM,715a Monterey Blvd,"717 MONTEREY BLVD
San Francisco, CA 94127
(37.731508, -122.451626)"
0367409-03-001,0367409,Qin Xin Yi,Daddy O's Cafe,76 6th St,94103,08,3079,06/01/2012 12:00:00 AM,06/01/2012 12:00:00 AM,361 Grove St,"76 6TH ST
San Francisco, CA 94103
(37.781248, -122.409068)"
0367492-02-001,0367492,Cao Raymond Z,Sushi Delight,1946 Market St,94102,08,3079,10/15/2009 12:00:00 AM,10/15/2009 12:00:00 AM,1946 Market St,"1946 MARKET ST
San Francisco, CA 94102
(37.770076, -122.425803)"
0367502-03-001,0367502,Besag Inc,Tacos Santana,2491 Mission St,94110,08,5800,05/28/2004 12:00:00 AM,05/28/2004 12:00:00 AM,2491 Mission St,"2491 MISSION ST
San Francisco, CA 94110
(37.757285, -122.418923)"
0367537-01-001,0367537,One Jefferson Pancakes Inc,Intl House Of Pancakes #1762,200 Beach St,94133,08,5800,07/10/2003 12:00:00 AM,07/10/2003 12:00:00 AM,1323 Newbury Road #100,"200 BEACH ST
San Francisco, CA 94133
(37.807657, -122.412657)"
0367539-02-001,0367539,Noguera Maria E,Oye Managua,3385 Mission St,94112,08,3079,10/01/2005 12:00:00 AM,10/01/2005 12:00:00 AM,3385 Mission St,"3385 MISSION ST
San Francisco, CA 94112
(37.7424, -122.421942)"
0367724-01-001,0367724,Sy Luy Vong & Chann Luy Mey,Donut World,1399 9th Ave,94122,08,3079,06/01/2003 12:00:00 AM,06/01/2003 12:00:00 AM,1399 9th Ave,"1399 9TH AVE
San Francisco, CA 94122
(37.762225, -122.466178)"
0367799-01-001,0367799,New Sun Restaurant Corporation,Dojima Ann,219 Ofarrell St,94102,08,5800,07/01/2003 12:00:00 AM,07/01/2003 12:00:00 AM,219 Ofarrell St,"219 OFARRELL ST
San Francisco, CA 94102
(37.786388, -122.408462)"
0367829-01-001,0367829,Tommy And Elmy Inc,Tommy's Restaurant,5929 Geary Blvd,94121,08,5800,01/01/2003 12:00:00 AM,01/01/2003 12:00:00 AM,1486 Huntington Ave Ste 200,"5929 GEARY BLVD
San Francisco, CA 94121
(37.780095, -122.483147)"
0367875-01-001,0367875,Vo Sonny Hang Minh,Marina Sushi Bar,2020 Lombard St,94123,08,3079,07/01/2003 12:00:00 AM,07/01/2003 12:00:00 AM,2020 Lombard St,"2020 LOMBARD ST
San Francisco, CA 94123
(37.800043, -122.434857)"
0367941-01-001,0367941,Tgf Universal Llc,Nova Bar & Restaurant,555 2nd St,94107,08,5800,07/01/2003 12:00:00 AM,07/01/2003 12:00:00 AM,1007 Rose Ave,"555 2ND ST
SAN FRANCISCO, CA 94107
(37.782345, -122.392718)"
0367999-01-001,0367999,Woldeselasie/adem/billavara,Fillmore Street Cafe The,1301 Fillmore St,94115,08,5812,07/01/2003 12:00:00 AM,07/01/2003 12:00:00 AM,1301 Fillmore St,"1301 FILLMORE ST
San Francisco, CA 94115
(37.781968, -122.432438)"
0368014-01-001,0368014,Tong Tommy,Sflistings.com,1255 Post St 532,94109,08,3079,07/01/2003 12:00:00 AM,10/04/2004 12:00:00 AM,Po Box 590373,"1255 POST ST
San Francisco, CA 94109
(37.786511, -122.422533)"
0368014-02-001,0368014,Tong Tommy,Fsbo Concept,1255 Post St 532,94109,08,3079,07/01/2003 12:00:00 AM,10/04/2004 12:00:00 AM,Po Box 590373,"1255 POST ST
San Francisco, CA 94109
(37.786511, -122.422533)"
0368014-03-001,0368014,Tong Tommy,San Francisco Listings,1255 Post St 532,94109,08,3079,07/01/2003 12:00:00 AM,10/04/2004 12:00:00 AM,Po Box 590373,"1255 POST ST
San Francisco, CA 94109
(37.786511, -122.422533)"
0368014-04-001,0368014,Tong Tommy,Sf Listings,1255 Post St 532,94109,08,3079,07/01/2003 12:00:00 AM,10/04/2004 12:00:00 AM,Po Box 590373,"1255 POST ST
San Francisco, CA 94109
(37.786511, -122.422533)"
0368014-05-002,0368014,Tong Tommy,Trisynda,908 Stockton St,94108,08,3079,07/01/2003 12:00:00 AM,03/12/2012 12:00:00 AM,Po Box 590373,"908 STOCKTON ST
San Francisco, CA 94108
(37.794157, -122.407931)"
0368014-06-001,0368014,Tong Tommy,Yes4sale,1255 Post St 532,94109,08,3079,07/01/2003 12:00:00 AM,10/05/2004 12:00:00 AM,Po Box 590373,"1255 POST ST
San Francisco, CA 94109
(37.786511, -122.422533)"
