,Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Address,City_State_Zipcode,lat_long,geometry,area,length,po_name,state,zip
3197,0458394-02-001,458394,Zcaffeinated Inc,Cafe Terzetto Express,400 Parnassus Av,94122,8,5800,03/24/2011 12:00:00 AM,03/24/2011 12:00:00 AM,80 Miraflores Av,400 PARNASSUS AV,"San Francisco, CA 94122","(37.763383, -122.458242)",POINT (-122.458242 37.763383),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3199,0458394-04-001,458394,Zcaffeinated Inc,Cafe Terzetto,400 Parnassus Ave,94158,8,5800,03/24/2011 12:00:00 AM,03/08/2012 12:00:00 AM,80 Miraflores Av,400 PARNASSUS AVE,"San Francisco, CA 94158","(37.763383, -122.458242)",POINT (-122.458242 37.763383),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3203,0458508-01-001,458508,Chen Ken Wu Huan Rong Kim Gene,Lets Cupcake,2255 Judah St,94122,8,5812,04/27/2011 12:00:00 AM,04/27/2011 12:00:00 AM,2255 Judah Street,2255 JUDAH ST,"San Francisco, CA 94122","(37.761303, -122.48615)",POINT (-122.48615 37.761303),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3225,0459005-01-001,459005,Lieu Clayton & Jessica,The Posh Bagel,742 Irving St,94122,8,5812,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,742 Irving St,742 IRVING ST,"San Francisco, CA 94122","(37.764056, -122.465902)",POINT (-122.465902 37.764056),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3253,0459924-01-001,459924,Yun Moon Young,Manna,845 Irving St,94122,8,3079,06/09/2011 12:00:00 AM,06/09/2011 12:00:00 AM,845 Irving Street,845 IRVING ST,"San Francisco, CA 94122","(37.764017, -122.466803)",POINT (-122.466803 37.764017),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3258,0460117-01-001,460117,New Century Seafood Market Inc,New Century Seafood Market Inc,2427 Noriega St,94122,8,5800,07/01/2011 12:00:00 AM,07/01/2011 12:00:00 AM,2427 Noriega St,2427 NORIEGA ST,"San Francisco, CA 94122","(37.753658, -122.489844)",POINT (-122.489844 37.753658),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3302,0461079-01-001,461079,Java Beachside Inc,Beachside Coffee Bar & Kitchen,4300 Judah St,94122,8,5800,08/04/2011 12:00:00 AM,08/04/2011 12:00:00 AM,4300 Judah St,4300 JUDAH ST,"San Francisco, CA 94122","(37.760338, -122.508065)",POINT (-122.508065 37.760338),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3306,0461236-01-001,461236,Inu Corporation,Izakaya Sozai,1500 Irving St,94122,8,5800,07/22/2011 12:00:00 AM,07/22/2011 12:00:00 AM,1362 Stevenson St,1500 IRVING ST,"San Francisco, CA 94122","(37.763696, -122.474137)",POINT (-122.474137 37.763696),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3328,0461591-01-001,461591,Ithai Corp,Ithai,1290 25th Ave 201,94122,8,5800,08/08/2011 12:00:00 AM,08/08/2011 12:00:00 AM,720 Post St,1290 25TH AVE,"San Francisco, CA 94122","(37.763509, -122.4836)",POINT (-122.4836 37.763509),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3349,0462353-01-001,462353,Rice Valley Inc,Rice Valley Inc,2333 Irving St,94122,8,5800,09/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,1950 Innes Ave,2333 IRVING ST,"San Francisco, CA 94122","(37.76331, -122.483108)",POINT (-122.483108 37.76331),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3356,0462479-01-001,462479,"Roth,b / Roth,l / Tileh-Kooh,d",Epic Cookies,2920 Kirkham St,94122,8,5812,09/09/2011 12:00:00 AM,09/09/2011 12:00:00 AM,2920 Kirkham St,2920 KIRKHAM ST,"San Francisco, CA 94122","(37.759157, -122.492323)",POINT (-122.492323 37.759157),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3369,0462924-01-001,462924,Quickly Fusion Cafes Inc,Quickly,2116 Irving St,94122,8,5800,09/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,Po Box 4252,2116 IRVING ST,"San Francisco, CA 94122","(37.763427, -122.480586)",POINT (-122.480586 37.763427),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3370,0462924-03-001,462924,Quickly Fusion Cafes Inc,Q Moffle,2110 Irving St,94122,8,5800,09/01/2011 12:00:00 AM,01/01/2014 12:00:00 AM,Po Box 4252,2110 IRVING ST,"San Francisco, CA 94122","(37.763433, -122.480452)",POINT (-122.480452 37.763433),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3372,0463042-01-001,463042,Tawasha Buder,Mediterranean Cafe,3848 Judah St,94122,8,3079,09/15/2011 12:00:00 AM,09/15/2011 12:00:00 AM,3848 Judah Street,3848 JUDAH ST,"SAN FRANCISCO, CA 94122","(37.760544, -122.503505)",POINT (-122.503505 37.760544),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3376,0463123-01-001,463123,Chabaa Thai Cuisine Inc,Chabaa Thai Cuisine Inc,2123 Irving St,94122,8,5800,09/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,2123 Irving St,2123 IRVING ST,"San Francisco, CA 94122","(37.763418, -122.480753)",POINT (-122.480753 37.763418),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3396,0463755-02-001,463755,Ayyan Food Enterprises Inc,Wow Naan N Curry,642 Irving St,94122,8,5800,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,26 Ardor Dr,642 IRVING ST,"San Francisco, CA 94122","(37.764104, -122.464963)",POINT (-122.464963 37.764104),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3399,0463775-01-001,463775,Michaelson Wendy & Pamela,Amaweles South African Rstrnt,1809 9th Ave,94122,8,5812,11/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,1809 9th Ave,1809 9TH AVE,"San Francisco, CA 94122","(37.754434, -122.46564)",POINT (-122.46564 37.754434),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3400,0463775-02-001,463775,Michaelson Wendy & Pamela,Amaweles South African Kitchen,1809 9th Ave,94122,8,5812,11/01/2011 12:00:00 AM,11/29/2012 12:00:00 AM,1809 9th Ave,1809 9TH AVE,"San Francisco, CA 94122","(37.754434, -122.46564)",POINT (-122.46564 37.754434),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3402,0463790-01-001,463790,Hungry Gorilla Llc,The Pop Nation,1148 Kirkham St,94122,8,5812,10/28/2011 12:00:00 AM,10/28/2011 12:00:00 AM,216 15th Avenue,1148 KIRKHAM ST,"San Francisco, CA 94122","(37.759997, -122.473406)",POINT (-122.473406 37.759997),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3411,0463948-01-001,463948,Chang Henry,Perillas Vietnamese Cuisine,836 Irving St,94122,8,3079,11/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,836 Irving St,836 IRVING ST,"San Francisco, CA 94122","(37.764007, -122.467115)",POINT (-122.467115 37.764007),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3424,0464217-01-001,464217,Dumpling Empire Corporation,I-Skewers,2407 Judah St,94122,8,5800,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,2407 Judah Street,2407 JUDAH ST,"San Francisco, CA 94122","(37.761224, -122.487926)",POINT (-122.487926 37.761224),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3470,0465351-01-001,465351,Tang Hsiao H Kong Yik W,Win Fook Restaurant,3755 Noriega St,94112,8,3079,01/12/2012 12:00:00 AM,01/12/2012 12:00:00 AM,3755 Noriega St,3755 NORIEGA ST,"San Francisco, CA 94112","(37.753019, -122.504177)",POINT (-122.504177 37.753019),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3504,0466078-02-001,466078,Pumacayo Ovidio C,Cafe La Fiore Ii,1340 Irving St,94122,8,3079,07/25/2009 12:00:00 AM,04/01/2012 12:00:00 AM,1340 Irving St,1340 IRVING ST,"San Francisco, CA 94122","(37.763774, -122.472424)",POINT (-122.472424 37.763774),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3513,0466247-01-001,466247,Abc Bakery Cafe Inc,Abc Bakery Cafe Inc,2500 Noriega St,94122,8,5800,02/01/2012 12:00:00 AM,02/01/2012 12:00:00 AM,2500 Noriega St,2500 NORIEGA ST,"San Francisco, CA 94122","(37.753633, -122.490409)",POINT (-122.490409 37.753633),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3581,0467834-01-001,467834,El Nixtamal Llc,Nopalito,1224 9th Ave,94122,8,5812,04/23/2012 12:00:00 AM,04/23/2012 12:00:00 AM,1224 9th Ave,1224 9TH AVE,"San Francisco, CA 94122","(37.76472, -122.466364)",POINT (-122.466364 37.76472),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3586,0467861-01-001,467861,Toyose Inc,Toyose Inc,3814 Noriega St,94122,8,5800,04/01/2012 12:00:00 AM,04/01/2012 12:00:00 AM,3814 Noriega Street,3814 NORIEGA ST,"San Francisco, CA 94122","(37.752997, -122.504676)",POINT (-122.504676 37.752997),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3599,0467978-01-001,467978,San Tung Restaurant Llc,San Tung Restaurant,1031 Irving St,94122,8,5812,07/01/2011 12:00:00 AM,07/01/2011 12:00:00 AM,1031 Irving St,1031 IRVING ST,"San Francisco, CA 94122","(37.763931, -122.468904)",POINT (-122.468904 37.763931),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3631,0468494-01-001,468494,Craw Station,Craw Station,1336 9th Ave,94122,8,5800,12/21/2011 12:00:00 AM,12/21/2011 12:00:00 AM,1336 9th Ave,1336 9TH AVE,"San Francisco, CA 94122","(37.763369, -122.466264)",POINT (-122.466264 37.763369),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3635,0468531-01-002,468531,Manitou Inc,Easy Breezy Frozen Yogurt,718 Irving St,94122,8,5800,04/20/2012 12:00:00 AM,10/01/2013 12:00:00 AM,4437 20th St,718 IRVING ST,"San Francisco, CA 94122","(37.76408, -122.465445)",POINT (-122.465445 37.76408),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3650,0468721-03-001,468721,Cherif Mourad T/cherif Tarek M,Hummus Heaven,1899 Waller St,94117,8,5812,05/18/2012 12:00:00 AM,03/24/2014 12:00:00 AM,1750 Doolittle Dr,1899 WALLER ST,"San Francisco, CA 94117","(37.768184, -122.454866)",POINT (-122.454866 37.768184),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3652,0468721-05-001,468721,Cherif Mourad T/cherif Tarek M,Hummus Heavan,1310 9th Ave,94122,8,5812,05/18/2012 12:00:00 AM,03/30/2014 12:00:00 AM,1750 Doolittle Dr,1310 9TH AVE,"San Francisco, CA 94122","(37.76378, -122.466301)",POINT (-122.466301 37.76378),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3665,0468889-01-001,468889,New Jumbo Seafood Rest Llc,New Jumbo Seafood Restaurant,1532 Noriega St,94122,8,5812,06/01/2012 12:00:00 AM,06/01/2012 12:00:00 AM,1532 Noriega St,1532 NORIEGA ST,"San Francisco, CA 94122","(37.754074, -122.480344)",POINT (-122.480344 37.754074),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3668,0468943-01-001,468943,Baan Thai Llc,Baan,534 Iring St,94122,8,5800,05/01/2012 12:00:00 AM,05/01/2012 12:00:00 AM,534 Irving St,534 IRING ST,"San Francisco, CA 94122","(37.764176, -122.463466)",POINT (-122.463466 37.764176),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3804,0471778-01-001,471778,Ngo Duc Thi,Uncle Benny's Donut & Bagel,2049 Irving St,94122,8,3079,08/10/2012 12:00:00 AM,08/10/2012 12:00:00 AM,2049 Irving Street,2049 IRVING ST,"San Francisco, CA 94122","(37.763445, -122.480175)",POINT (-122.480175 37.763445),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3857,0473469-01-001,473469,Aviles Christina M,Antidote,1346 41st Ave 3,94122,8,3079,10/09/2012 12:00:00 AM,10/09/2012 12:00:00 AM,1346 41st Ave #3,1346 41ST AVE,"San Francisco, CA 94122","(37.761607, -122.500628)",POINT (-122.500628 37.761607),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3869,0473760-01-001,473760,Thai Khanh D,Thai Nghiep Ky Mi Gia Restaura,1427-29 Noriega St 94116,94116,8,3079,11/01/2012 12:00:00 AM,11/01/2012 12:00:00 AM,1427-1429 Noriega St,1427 29 NORIEGA ST,"San Francisco, CA 94116","(37.754132, -122.478895)",POINT (-122.478895 37.754132),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3870,0473775-01-001,473775,Wong Yoc K Ruan Yan Y,Lychee Cafe,2305 Irving St,94122,8,5812,10/19/2012 12:00:00 AM,10/19/2012 12:00:00 AM,2305 Irving Street,2305 IRVING ST,"San Francisco, CA 94122","(37.763338, -122.482566)",POINT (-122.482566 37.763338),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3911,0474746-01-001,474746,Harusame Inc,Hanami Brasserie,1220 9th Ave,94122,8,5800,12/04/2012 12:00:00 AM,12/04/2012 12:00:00 AM,1220 9th Ave,1220 9TH AVE,"San Francisco, CA 94122","(37.765499, -122.466409)",POINT (-122.466409 37.765499),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3918,0474873-02-001,474873,Drip'd Coffee,Drip'd Coffee,1352 A 9th Ave,94122,8,5812,12/01/2012 12:00:00 AM,12/15/2012 12:00:00 AM,0000 Undeliverable Mail,1352 A 9TH AVE,"San Francisco, CA 94122","(37.763074, -122.46624)",POINT (-122.46624 37.763074),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3921,0474971-01-001,474971,Thanh Long Lp,Thanh Long Restaurant,4101 Judah St,94122,8,5800,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,4101 Judah St,4101 JUDAH ST,"San Francisco, CA 94122","(37.760428, -122.506099)",POINT (-122.506099 37.760428),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3928,0475119-01-001,475119,Tjong Siok M,Lime Tree,450a Irving St,94122,8,3079,12/18/2012 12:00:00 AM,12/18/2012 12:00:00 AM,2378 43rd Ave,450A IRVING ST,"San Francisco, CA 94122","(37.764203, -122.462824)",POINT (-122.462824 37.764203),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
3931,0475141-01-001,475141,Outerlands Inc,Outerlands,4001 Judah St,94122,8,5800,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,4001 Judah St,4001 JUDAH ST,"San Francisco, CA 94122","(37.760469, -122.505005)",POINT (-122.505005 37.760469),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4025,0477174-01-001,477174,Andytown Llc,Andytown,3655 Lawton St,94122,8,5812,03/05/2013 12:00:00 AM,03/05/2013 12:00:00 AM,3655 Lawton St,3655 LAWTON ST,"San Francisco, CA 94122","(37.756838, -122.502115)",POINT (-122.502115 37.756838),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4026,0477174-02-001,477174,Andytown Llc,Andytown Coffee Roasters,3655 Lawton St,94122,8,5812,03/05/2013 12:00:00 AM,06/14/2013 12:00:00 AM,3655 Lawton St,3655 LAWTON ST,"San Francisco, CA 94122","(37.756838, -122.502115)",POINT (-122.502115 37.756838),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4065,0477698-01-001,477698,Wong Tan Clan Llc,Honey Berry,1915 Irving St,94122,8,5812,04/30/2013 12:00:00 AM,04/30/2013 12:00:00 AM,45 Eastwood Dr,1915 IRVING ST,"San Francisco, CA 94122","(37.763524, -122.478357)",POINT (-122.478357 37.763524),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4092,0478300-01-001,478300,The Crew & Sora Inc,The Crew,1330 Noriega St,94122,8,5800,04/01/2013 12:00:00 AM,04/01/2013 12:00:00 AM,1330 Noriega Street,1330 NORIEGA ST,"San Francisco, CA 94122","(37.754162, -122.478138)",POINT (-122.478138 37.754162),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4094,0478326-01-001,478326,Bo Bo Go Llc,Guangdong Barbecue Tea House,2191 Irving St,94122,8,5800,04/14/2014 12:00:00 AM,04/14/2014 12:00:00 AM,405 Victory Ave Ste D,2191 IRVING ST,"San Francisco, CA 94122","(37.763389, -122.481324)",POINT (-122.481324 37.763389),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4110,0478670-01-001,478670,Lei Irene Cai Hong,M's Cafe,1376 9th Ave,94122,8,3079,04/29/2013 12:00:00 AM,04/29/2013 12:00:00 AM,546 Madrid St,1376 9TH AVE,"San Francisco, CA 94122","(37.762631, -122.466208)",POINT (-122.466208 37.762631),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4139,0479168-01-001,479168,Law Yuan Bin/fan Wengwan,O Bistro,1243 Noriega St,94122,8,5812,05/31/2013 12:00:00 AM,05/31/2013 12:00:00 AM,1243 Noriega St,1243 NORIEGA ST,"San Francisco, CA 94122","(37.7542, -122.477252)",POINT (-122.477252 37.7542),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4143,0479258-01-001,479258,Durty Nelly's Llc,Durty Nelly's Llc,2328 Irving St,94122,8,5800,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,2328 Irving St,2328 IRVING ST,"San Francisco, CA 94122","(37.763315, -122.483016)",POINT (-122.483016 37.763315),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4144,0479326-01-001,479326,Zhang Lei Lei,Mellow Mellow,549 Irving St,94122,8,3079,05/20/2013 12:00:00 AM,05/20/2013 12:00:00 AM,844 Brunswick Street,549 IRVING ST,"San Francisco, CA 94122","(37.764154, -122.463892)",POINT (-122.463892 37.764154),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4152,0479498-01-001,479498,Rain Tree Cafe Inc,Rain Tree Cafe Inc,654 Irving St,94122,8,5800,07/01/2013 12:00:00 AM,07/01/2013 12:00:00 AM,654 Irving St,654 IRVING ST,"San Francisco, CA 94122","(37.764113, -122.464765)",POINT (-122.464765 37.764113),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4156,0479733-01-001,479733,The Fig Leaf,The Crepevine,624 Irving St,94122,8,5800,01/01/2010 12:00:00 AM,01/01/2010 12:00:00 AM,624 Irving St,624 IRVING ST,"San Francisco, CA 94122","(37.764117, -122.464672)",POINT (-122.464672 37.764117),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4159,0479828-01-001,479828,China North Dumpling Inc,China North Dumpling Inc,1311 Noriega St,94122,8,5812,06/18/2013 12:00:00 AM,06/18/2013 12:00:00 AM,1311-1315 Noriega St,1311 NORIEGA ST,"San Francisco, CA 94122","(37.754181, -122.477647)",POINT (-122.477647 37.754181),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4178,0480263-01-001,480263,Park Lisa,Seoul Sandwiches,1393 18th Av,94122,8,3079,06/10/2013 12:00:00 AM,06/10/2013 12:00:00 AM,259 Bartlett St,1393 18TH AV,"San Francisco, CA 94122","(37.76191, -122.475934)",POINT (-122.475934 37.76191),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4183,0480367-01-001,480367,Scrumptious Delights Inc,Scrumptious Delights Inc,2255 Judah St,94122,8,5800,07/01/2013 12:00:00 AM,07/01/2013 12:00:00 AM,2255 Judah St,2255 JUDAH ST,"San Francisco, CA 94122","(37.761303, -122.48615)",POINT (-122.48615 37.761303),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4194,0480712-01-001,480712,Valle Salvador C,Taqueria Dos Amigos & Market,1342 Irving St,94122,8,3079,07/01/2013 12:00:00 AM,07/01/2013 12:00:00 AM,1342 Irving Street,1342 IRVING ST,"San Francisco, CA 94122","(37.763781, -122.472302)",POINT (-122.472302 37.763781),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4203,0481035-01-001,481035,Tinajero Elizabeth,Media Naranja Taco Shop,1801 24th Ave 1,94122,8,3079,07/01/2013 12:00:00 AM,07/01/2013 12:00:00 AM,1801 24th Ave Apt 1,1801 24TH AVE,"San Francisco, CA 94122","(37.753773, -122.481811)",POINT (-122.481811 37.753773),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4210,0481193-02-001,481193,Ist Inc,Ii-Cha,1222 Noriega St,94122,8,5800,08/01/2013 12:00:00 AM,04/01/2014 12:00:00 AM,1222 Noriega St,1222 NORIEGA ST,"San Francisco, CA 94122","(37.754214, -122.476979)",POINT (-122.476979 37.754214),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4237,0481823-01-001,481823,Booming Inc,Booming Inc,1395 Noriega St,94122,8,5800,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,1395 Noriega St,1395 NORIEGA ST,"San Francisco, CA 94122","(37.75415, -122.47843)",POINT (-122.47843 37.75415),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4287,0482808-01-001,482808,Davie Erica M,Bandit,1322 20th Ave A,94122,8,3079,08/28/2013 12:00:00 AM,08/28/2013 12:00:00 AM,1322a 20th Ave,1322 20TH AVE,"A San Francisco, CA 94122","(37.763034, -122.478165)",POINT (-122.478165 37.763034),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4289,0482863-01-001,482863,B B Tea Llc,B B Tea Station,1314 Noriega St,94122,8,5800,09/15/2013 12:00:00 AM,09/15/2013 12:00:00 AM,1314 Noriega St,1314 NORIEGA ST,"San Francisco, CA 94122","(37.754179, -122.477691)",POINT (-122.477691 37.754179),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4310,0483170-01-001,483170,Zhu Yong Sheng,Wild Sushi,1524 Irving St,94122,8,3079,10/05/2013 12:00:00 AM,10/05/2013 12:00:00 AM,24 Topeka Ave,1524 IRVING ST,"San Francisco, CA 94122","(37.763688, -122.474368)",POINT (-122.474368 37.763688),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4322,0483407-01-001,483407,Asmaan Inc,Guddu De Karahi,1501 Noriega St,94122,8,5800,09/20/2013 12:00:00 AM,09/20/2013 12:00:00 AM,1501 Noriega St,1501 NORIEGA ST,"San Francisco, CA 94122","(37.754095, -122.479859)",POINT (-122.479859 37.754095),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4327,0483484-01-001,483484,Dawinchi Intl Trading Llc,Bubble Cafe,1788 32nd Ave,94116,8,5800,10/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,2482 46th Ave,1788 32ND AVE,"San Francisco, CA 94116","(37.753788, -122.490419)",POINT (-122.490419 37.753788),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4339,0483822-01-001,483822,Mj2a Inc,The Corner Spot,1368 Irving St,94122,8,5800,10/09/2013 12:00:00 AM,10/09/2013 12:00:00 AM,1368 Irving St,1368 IRVING ST,"San Francisco, CA 94122","(37.763767, -122.472528)",POINT (-122.472528 37.763767),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4350,0484028-01-001,484028,Chin Lokyin Elaine,E T C Dessert Cafe,1919 Irving St,94122,8,3079,04/01/2012 12:00:00 AM,04/01/2012 12:00:00 AM,1919 Irving St,1919 IRVING ST,"San Francisco, CA 94122","(37.763522, -122.4784)",POINT (-122.4784 37.763522),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4385,0484710-01-001,484710,Li Jiao Yin Hongwei,Chatime,2437 Noriega St,94122,8,5812,12/13/2013 12:00:00 AM,12/13/2013 12:00:00 AM,23575 Cabot Blvd #201-202,2437 NORIEGA ST,"San Francisco, CA 94122","(37.753663, -122.489727)",POINT (-122.489727 37.753663),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4394,0484831-01-001,484831,San Tung Chinese Restaurant #2,San Tung #2,1033 Irving St,94122,8,5800,01/06/2014 12:00:00 AM,01/06/2014 12:00:00 AM,1033 Irving St,1033 IRVING ST,"San Francisco, CA 94122","(37.763921, -122.469072)",POINT (-122.469072 37.763921),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4419,0485406-01-001,485406,Will Sushi Inc,Will Sushi,1380 9th Ave,94122,8,5800,12/17/2013 12:00:00 AM,12/17/2013 12:00:00 AM,1380 9th Ave,1380 9TH AVE,"San Francisco, CA 94122","(37.762601, -122.466206)",POINT (-122.466206 37.762601),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
4422,0485444-01-001,485444,Que Huong Vietnamese Deli,Que Huong Vietnamese Deli,2138 Irving St,94132,8,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,2138 Irving St,2138 IRVING ST,"San Francisco, CA 94132","(37.763418, -122.480757)",POINT (-122.480757 37.763418),115396029.783,52028.9664001,SAN FRANCISCO,CA,94122
